32,9973,32,2022,7,4,0,0,0,0,0,32,0,8,0
33,4589,33,2022,7,3,0,0,0,0,0,17,0,8,0
34,10996,34,2022,7,1,0,0,0,0,0,43,0,9,0
35,10998,35,2022,7,1,0,0,0,0,0,47,0,9,0
36,24455,36,2022,7,1,0,0,0,0,0,53,0,9,0
37,23888,37,2022,7,1,0,0,100,0,0,59,0,9,0
38,9938,38,2022,7,1,0,0,100,0,0,64,0,9,0
39,4635,39,2022,7,2,0,0,100,0,0,37,0,9,0
40,4564,40,2022,7,2,0,0,100,0,0,38,0,9,0
41,20322,41,2022,7,2,0,0,0,0,0,42,0,9,0
42,4631,42,2022,7,2,100,0,100,0,0,46,0,9,0
43,4631,43,2022,7,2,100,0,100,0,0,62,0,9,0
44,4643,44,2022,7,2,0,0,0,0,0,51,0,9,0
45,4625,45,2022,7,2,0,0,100,0,0,60,0,9,0
46,4625,46,2022,7,2,0,0,0,0,0,66,0,9,0
47,9973,47,2022,7,3,0,0,0,0,0,48,0,9,0
48,4589,48,2022,7,3,0,0,0,0,0,36,0,9,0
49,17235,49,2022,7,3,0,0,100,0,0,39,0,9,0
50,17235,50,2022,7,3,0,0,100,0,0,41,0,9,0
51,4614,51,2022,7,3,0,0,100,0,0,44,0,9,0
52,13133,52,2022,7,3,0,0,0,0,0,52,0,9,0
53,9973,53,2022,7,4,0,0,50,50,0,40,0,9,0
54,11901,54,2022,7,4,0,0,100,0,0,35,0,9,0
55,11901,55,2022,7,4,0,0,100,0,0,45,0,9,0
56,4584,56,2022,7,4,0,0,100,0,0,54,0,9,0
57,14469,57,2022,7,1,100,0,100,0,0,71,0,10,0
58,17272,58,2022,7,1,0,0,0,0,0,75,0,10,0
59,10996,59,2022,7,1,0,0,0,0,0,88,0,10,0
60,10996,60,2022,7,1,0,0,0,0,0,79,0,10,0
61,10998,61,2022,7,1,0,0,0,0,0,90,0,10,0
62,21132,62,2022,7,2,0,0,0,0,0,57,0,10,0
63,4631,63,2022,7,2,100,0,100,0,0,78,0,10,0
64,17510,64,2022,7,3,100,0,100,0,0,55,0,10,0
65,26696,65,2022,7,3,100,0,0,0,0,63,0,10,0
66,4589,66,2022,7,3,0,0,0,0,0,58,0,10,0
67,17235,67,2022,7,3,0,0,100,0,0,67,0,10,0
68,17235,68,2022,7,3,0,0,100,0,0,70,0,10,0
69,13133,69,2022,7,3,0,0,0,0,0,73,0,10,0
70,4611,70,2022,7,4,0,0,0,0,0,49,0,10,0
71,11901,71,2022,7,4,0,0,100,0,0,56,0,10,0
72,4584,72,2022,7,4,0,0,100,0,0,61,0,10,0
73,26773,73,2022,7,5,100,0,0,0,0,23,0,10,0
74,4740,74,2022,7,5,0,0,0,0,0,50,0,10,0
75,10244,75,2022,7,3,0,0,0,0,0,77,0,11,0
76,10244,76,2022,7,3,0,0,100,0,0,85,0,11,0
77,24455,77,2022,7,1,0,0,0,0,0,95,0,11,0
78,25004,78,2022,7,1,100,0,0,0,0,83,0,11,0
79,10996,79,2022,7,1,0,0,0,0,0,101,0,11,0
80,17272,80,2022,7,1,0,0,0,0,0,103,0,11,0
81,15015,81,2022,7,2,0,0,0,0,0,68,0,11,0
82,4564,82,2022,7,2,0,0,100,0,0,72,0,11,0
83,20322,83,2022,7,2,0,0,0,0,0,76,0,11,0
84,10998,84,2022,7,2,0,0,0,0,0,82,0,11,0
85,15015,85,2022,7,2,0,0,0,0,0,87,0,11,0
86,4762,86,2022,7,2,0,0,100,0,0,92,0,11,0
87,4635,87,2022,7,2,0,0,100,0,0,96,0,11,0
88,4631,88,2022,7,2,100,0,100,0,0,99,0,11,0
89,4631,89,2022,7,2,100,0,100,0,0,113,0,11,0
90,4625,90,2022,7,2,0,0,100,0,0,104,0,11,0
91,4589,91,2022,7,3,0,0,0,0,0,81,0,11,0
92,4589,92,2022,7,3,0,0,0,0,0,86,0,11,0
93,17235,93,2022,7,3,0,0,100,0,0,91,0,11,0
94,17235,94,2022,7,3,0,0,100,0,0,93,0,11,0
95,10244,95,2022,7,3,0,0,0,0,0,97,0,11,0
96,13133,96,2022,7,3,0,0,0,0,0,100,0,11,0
97,13133,97,2022,7,3,0,0,0,0,0,111,0,11,0
98,4681,98,2022,7,4,0,0,0,0,0,65,0,11,0
99,14469,99,2022,7,4,100,0,100,0,0,80,0,11,0
100,11901,100,2022,7,4,0,0,100,0,0,69,0,11,0
101,4611,101,2022,7,4,0,0,0,0,0,74,0,11,0
102,13106,102,2022,7,4,0,0,100,0,0,84,0,11,0
103,4778,103,2022,7,4,0,0,0,0,0,89,0,11,0
104,20348,104,2022,7,1,0,0,100,0,0,119,0,12,0
105,4558,105,2022,7,1,0,0,0,0,0,120,0,12,0
106,10996,106,2022,7,1,0,0,0,0,0,108,0,12,0
107,24455,107,2022,7,1,0,0,0,0,0,112,0,12,0
108,17272,108,2022,7,1,0,0,0,0,0,117,0,12,0
109,21132,109,2022,7,2,0,0,0,0,0,107,0,12,0
110,109980,110,2022,7,2,0,0,0,0,0,109,0,12,0
111,4631,111,2022,7,2,100,0,100,0,0,121,0,12,0
112,4643,112,2022,7,2,0,0,0,0,0,118,0,12,0
113,4625,113,2022,7,2,0,0,100,0,0,122,0,12,0
114,26696,114,2022,7,3,100,0,0,0,0,106,0,12,0
115,17235,115,2022,7,3,0,0,100,0,0,102,0,12,0
116,17235,116,2022,7,3,0,0,100,0,0,114,0,12,0
117,13133,117,2022,7,3,0,0,0,0,0,116,0,12,0
118,9973,118,2022,7,4,0,0,0,0,0,94,0,12,0
119,11901,119,2022,7,4,0,0,100,0,0,98,0,12,0
120,4681,120,2022,7,4,0,0,0,0,0,105,0,12,0
121,4778,121,2022,7,4,0,0,100,0,0,110,0,12,0
122,4584,122,2022,7,4,0,0,100,0,0,115,0,12,0
