102,13106,102,2022,7,4,0.0,0.0,100.0,0,0,97,0.0,11,0,3027
103,4778,103,2022,7,4,0.0,0.0,0.0,0,0,80,0.0,11,0,3027
104,20348,104,2022,7,1,0.0,0.0,100.0,0,0,119,0.0,12,0,3027
105,4558,105,2022,7,1,0.0,0.0,0.0,0,0,114,0.0,12,0,3027
106,10996,106,2022,7,1,0.0,0.0,0.0,0,0,115,0.0,12,0,3027
107,24455,107,2022,7,1,0.0,0.0,0.0,0,0,121,0.0,12,0,3027
108,17272,108,2022,7,1,0.0,0.0,0.0,0,0,110,0.0,12,0,3027
109,21132,109,2022,7,2,0.0,0.0,0.0,0,0,111,0.0,12,0,3027
110,109980,110,2022,7,2,0.0,0.0,0.0,0,0,105,0.0,12,0,3027
111,4631,111,2022,7,2,100.0,0.0,100.0,0,0,108,0.0,12,0,3027
112,4643,112,2022,7,2,0.0,0.0,0.0,0,0,118,0.0,12,0,3027
113,4625,113,2022,7,2,0.0,0.0,100.0,0,0,122,0.0,12,0,3027
114,26696,114,2022,7,3,100.0,0.0,0.0,0,0,113,0.0,12,0,3027
115,17235,115,2022,7,3,0.0,0.0,100.0,0,0,116,0.0,12,0,3027
116,17235,116,2022,7,3,0.0,0.0,100.0,0,0,104,0.0,12,0,3027
117,13133,117,2022,7,3,0.0,0.0,0.0,0,0,107,0.0,12,0,3027
118,9973,118,2022,7,4,0.0,0.0,0.0,0,0,120,0.0,12,0,3027
119,11901,119,2022,7,4,0.0,0.0,100.0,0,0,112,0.0,12,0,3027
120,4681,120,2022,7,4,0.0,0.0,0.0,0,0,109,0.0,12,0,3027
121,4778,121,2022,7,4,0.0,0.0,100.0,0,0,106,0.0,12,0,3027
122,4584,122,2022,7,4,0.0,0.0,100.0,0,0,117,0.0,12,0,3027
