59,4589,4,1439.000000000,205000,294.995000000,13.000000000,110.000000000,0.000000000,23.000000000,2,25000,77,88,0,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,50000,50000,155000,0,0
60,4611,1,1250.000000000,91700,114.625000000,9.000000000,120.000000000,0.000000000,10.000000000,3,12000,60,85,110,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,36000,36000,55700,0,0
61,4611,3,1250.000000000,200000,250.000000000,12.000000000,128.000000000,0.000000000,8.000000000,3,25000,60,85,110,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,75000,75000,125000,0,0
62,4611,4,1250.000000000,200000,250.000000000,12.000000000,128.000000000,0.000000000,8.000000000,3,25000,60,85,110,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,75000,75000,125000,0,0
63,4614,2,30622.000000000,240000,7349.280000000,14.000000000,116.000000000,0.000000000,10.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,0,0,0,0,0
64,4614,3,30622.000000000,380000,11636.360000000,14.000000000,100.000000000,0.000000000,6.000000000,8,28000,40,48,56,64,72,80,88,96,0,0,0.000000000,0,0.000000000,0.000000000,224000,112000,112000,100000,56000
65,4614,4,30622.000000000,380000,11636.360000000,14.000000000,100.000000000,0.000000000,6.000000000,8,28000,40,48,56,64,72,80,88,96,0,0,0.000000000,0,0.000000000,0.000000000,224000,112000,112000,100000,56000
66,4625,2,90000.000000000,80000,7200.000000000,12.000000000,39.000000000,0.000000000,7.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0,8.000000000,0.000000000,0,0,0,0,0
67,4629,2,22000.000000000,72000,1584.000000000,10.000000000,30.000000000,0.000000000,7.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,0,0,0,0,0
68,4631,2,486.000000000,128440,62.421840000,11.000000000,96.000000000,0.000000000,11.000000000,4,13000,30,46,62,80,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,52000,52000,76440,0,0
69,4631,3,486.000000000,200000,97.200000000,11.000000000,96.000000000,0.000000000,11.000000000,4,20000,30,46,64,80,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,80000,80000,120000,0,0
70,4635,2,103.100000000,91000,9.382100000,15.000000000,51.000000000,0.000000000,8.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0,0.000000000,8.000000000,0,0,0,0,0
71,4643,2,776.400000000,96600,75.000240000,20.000000000,134.000000000,0.000000000,9.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0,8.000000000,0.000000000,0,0,0,0,0
72,4681,4,3945.000000000,260000,1025.700000000,12.000000000,104.000000000,0.000000000,7.000000000,7,20000,40,52,61,69,76,86,96,0,0,0,0.000000000,0,0.000000000,0.000000000,140000,80000,60000,120000,0
73,4681,3,3945.000000000,260000,1025.700000000,12.000000000,104.000000000,0.000000000,7.000000000,7,20000,40,52,61,69,76,86,96,0,0,0,0.000000000,0,0.000000000,0.000000000,140000,80000,60000,120000,0
74,4692,1,300.000000000,66000,19.800000000,53.000000000,75.000000000,0.000000000,15.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,0,0,0,0,0
75,4692,3,300.000000000,130000,39.000000000,100.000000000,72.000000000,0.000000000,15.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,0,0,0,0,0
76,4740,1,3935.000000000,140000,550.900000000,9.000000000,168.000000000,0.000000000,6.000000000,6,12000,43,63,76,90,103,122,0,0,0,0,0.000000000,0,0.000000000,0.000000000,72000,72000,68000,0,0
77,4740,4,3935.000000000,340000,1337.900000000,15.000000000,168.000000000,0.000000000,13.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,0,0,0,0,0
78,4740,5,3935.000000000,30000,118.050000000,10.000000000,70.000000000,0.000000000,6.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,0,0,0,0,0
79,4762,1,34996.000000000,176000,6159.296000000,39.000000000,133.000000000,0.000000000,8.000000000,9,12000,45,55,65,75,85,95,105,115,125,0,0.000000000,0,0.000000000,0.000000000,108000,108000,68000,0,0
80,4762,2,34996.000000000,246000,8609.016000000,39.000000000,133.000000000,0.000000000,10.000000000,9,16500,45,55,65,75,85,95,105,115,125,0,0.000000000,0,0.000000000,0.000000000,148500,148500,97500,0,0
81,4762,3,34996.000000000,384000,13438.464000000,39.000000000,133.000000000,0.000000000,10.000000000,9,27000,45,55,65,75,85,95,105,115,125,0,0.000000000,0,0.000000000,0.000000000,243000,135000,81000,27000,141000
82,4762,4,34996.000000000,384000,13438.464000000,39.000000000,133.000000000,0.000000000,10.000000000,9,27000,45,55,65,75,85,95,105,115,125,0,0.000000000,0,0.000000000,0.000000000,243000,135000,108000,141000,0
83,4778,1,807.000000000,100000,80.700000000,10.000000000,144.000000000,0.000000000,8.000000000,4,12000,60,80,100,120,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,48000,48000,52000,0,0
84,4778,3,807.000000000,218000,175.926000000,10.000000000,144.000000000,0.000000000,8.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,0,0,0,0,0
85,4778,4,807.000000000,218000,175.926000000,10.000000000,144.000000000,0.000000000,8.000000000,4,20000,65,88,109,128,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,80000,80000,69000,69000,0
86,9082,1,21584.000000000,114000,2460.576000000,9.000000000,144.000000000,0.000000000,6.000000000,4,12000,52,76,100,124,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,48000,48000,66000,0,0
87,9938,1,9583.000000000,120000,1149.960000000,10.000000000,148.000000000,0.000000000,7.000000000,5,12000,48,72,96,120,144,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,60000,60000,60000,0,0
88,9973,4,630.200000000,158000,99.571600000,11.000000000,100.000000000,0.000000000,8.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,0,79000,79000,0,0
89,9973,3,630.200000000,158000,99.571600000,11.000000000,100.000000000,0.000000000,8.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,0,79000,79000,0,0
90,26773,5,56.000000000,27000,1.512000000,12.000000000,120.000000000,0.000000000,15.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,0,0,0,0,0
91,27115,1,4086.000000000,87500,357.525000000,15.000000000,96.000000000,0.000000000,15.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,0,0,0,0,0
92,26696,3,848.000000000,122400,103.795200000,12.000000000,118.000000000,0.000000000,15.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,0,0.000000000,0.000000000,0,0,0,0,0
93,109980,2,2403.900000000,104000,250.005600000,12.000000000,87.000000000,0.000000000,15.000000000,6,10000,15,25,50,56,65,75,0,0,0,0,0.000000000,0,0.000000000,0.000000000,60000,60000,44000,0,0
